
[Approximating frequencies of minimizers ]  0    %   elapsed:   0 min 0  sec   remaining:   0 min 0  sec   cpu:  -1.0 %   mem: [  26,   26,   30] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 
[Approximating frequencies of minimizers ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu: 100.0 %   mem: [ 153,  153,  153] MB 

[DSK: Collecting stats on ecoli          ]  0    %   elapsed:   0 min 0  sec   remaining:   0 min 0  sec   cpu:  -1.0 %   mem: [  50,   50,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
[DSK: Collecting stats on ecoli          ]  100  %   elapsed:   0 min 1  sec   remaining:   0 min 0  sec   cpu:  99.1 %   mem: [  79,   79,  153] MB 
